City,Stars,Class,Review_Source,Review_Date,Review_Text
NYC,1,Negative,Yelp,12/01/2014,"I wish I could give no star or even a negative star, if possible.  This review is specifically about their customer service & membership processes.  I paid for the annual membership over a month and a half ago and still have not received my member key.  I called in three times to at least get some updates on the status and no one gave me any details and kept saying I need to wait longer.  Also, they refused to take any action when I called in the third time (30 days after the purchase date) regardless of the abnormal delay on the delivery.Apparently what they say on the e-mail you get after paying for your annual membership is NOT TRUE.  When I got the e-mail, they said the member key should arrive within 3-5 business days.  When I called in after a week, they did NOT even send out the key yet.  I paid for my membership on Oct. 22 and my key was not sent out until Oct. 29.  I called in again a week after the day they declared they sent out and they told me to wait and call back if the key doesn't arrive within another week.  I waited for another 10 days and called in to check up on the status and ask if they can re-send the key and the only answer I got was wait till Friday evening, since it was Wednesday when I called.  (What kind of logic is this?)  I just gave up on arguing with them any more and decided to wait until I come back from Thanksgiving break.And... guess what? It's Dec. 1 and I still haven't got the key.  I'm done dealing with their failure with delivering what they advertised & promised and their terrible customer service.  I just sent out an email to their Customer Service and asked for a refund.  I liked the idea of Citi Bike, but I'm just going to ride on my own bike, since this is causing more trouble already than riding on my own.One last thing to add...  LOOK AT REVIEWS BEFORE YOU DECIDE TO PAY FOR THE ANNUAL MEMBERSHIP.  I overlooked reviews about customer service and I'm deeply regretting that I ignored."
NYC,3,Neutral,Yelp,12/19/2014,The Pros:Awesome for getting places quickSuper cheapSuper clean and well maintained Stations located everywhere south of Central ParkThe cons:Not enough bikesNot enough bikesShowing up at a station hoping to jump on oneAnd there are noneNot enough bikes Not enough bikes
NYC,1,Negative,Yelp,07/01/2016,"Absolutely awful service! The kiosk is very unclear. It's absurd that you can only rent the bike for 30 min. Before you need to return the bike or be charged $4 per 15 minutes. $12 to rent a bike for 30min seems a bit high, on top of $4/15min. But I guess I should expect this from a bank, not here to help, just here to rip off more hard working people! Please rent from a local shop, they have better bikes."
NYC,1,Negative,Yelp,05/08/2014,"Great concept, mess of an operation.I love using bikes to get around the city. Citibike however is a terrible company.Here's why broken docks, broken machines that don't print receipts, and arbitrary late fees.I AM CURRENTLY DISPUTING A $108 LATE FEE THAT I DID NOT INCUR. I check to make sure the light turns green when I dock my bike each and every time. If it does not turn green I call a service agent. Citibike has a record of me calling pretty much every day.The day they are charging me the late fee for was a day that I used the bike twice. They have it on record that I called about the earlier trip because the light didn't turn green. They are claiming I had the same problem with my evening trip, that the bike wasn't docked. I call every time. As was proven earlier in the day. The is no way for the customer to prove that they docked the bike except call every trip and print out a receipt every trip. I do call so that proved a fail. I tried printing a receipt but the machine was broken. Also they never informed me or billed me about a late fee until 3 weeks after the incident.So basically Citibike can arbitrarily bill you late fees (and they will) and there is not way for the customer to prove that they are right. Also, the service agents are not helpful, are often rude when there is a problem and seem comfortable scamming customers.My credit card company is currently disputing this fee (as they have done in the past) and I am going to contact the Better Business Bureau today and report Citibike. I encourage all others who have been charged late fees wrongly to do the same.If anyone wants to file a complaint against Citibike to the Better Business Bureau, here is their official address (Citibike does not make it easy to find this info)CITIBIKE aka NYC BIKE SHARE77 COMMERCIAL STREETBROOKLYN, NY 11222718 237 2878"
NYC,1,Negative,Yelp,06/21/2016,"For the thousands of evening shift workers in Midtown, there are ZERO BIKES EVERY SINGLE NIGHT.  They are expanding to other areas but they can't even keep bikes stocked properly in Midtown."
NYC,2,Negative,Yelp,06/26/2014,"I bought a $100 fixie from walmart.com. This has proven to be worth its weight in gold. Coincidentally, the $100 I spend on a yearly Citi Bike membership was worth its weight in garbage. Here are the issues:1. terrible technology, unreliable system. Docking might not work. Checking out an available bike is even more difficult.2. In high traffic areas you are almost guaranteed:2a. Never find a free bike when you need one2b. Never find a free dock when you need one.3. Broken seats, broken peddles, flat tires run rampant. 4. I live on the upper east side. still no CitiBike 1 year on...My advice: find a cheap bike and buy a thick U-Lock. Keep your bike outside and jump on and off whenever you need it. Wear a helmet."
NYC,4,Positive,Yelp,05/20/2017,"Citi bikes are excellent source of transportation, healthy to work out  and great to tour in the city.i recommend it. Enjoy your ride!!!"
NYC,1,Negative,Yelp,04/18/2017,"I suppose it could have been ok but the ($12) card I was issued for the day did not work. The checking in every 30 minutes is a joke because it stresses you out trying to make sure you obey their rules. So back to my card not working. I tried to find an agent to help me like they did when I first rented the bike and gave them my money. Nope, only credit card stands. I called for help and waited on the phone for appx 5 minutes for someone to help. They made me use my credit card again to get a paper code to manually plug in numbers and I knew in the back of my mind it was not going to be good. I had to call them twice because the first set of numbers didn't work the second time. Well, come to find out I had to put my credit card in each time to receive new numbers. Really?  Yep, they charged me for exceeding the 30 minutes...twice. So will I ever do that again? Not on your life. I should have had a clue when the bikes were Citibank owned. I have never had a good Citibank experience."
NYC,1,Negative,Yelp,06/21/2017,"Worst experience ever! I will never use these bikes again, a cab is much cheaper and convenient. You need to use a battering ram and multiple attempts to dock this bulky over priced 30 minute ride. Even though you hear a click and think you've docked your bike, they will continue to charge you excess fees at the rate of $16.00 per hour. I had to drive an hour back to the city to re-dock a bike that had been sitting for over 5 hours in the same docking station. I'd give this review a zero if it were allowed"
NYC,5,Positive,Yelp,05/30/2017,"Having a bike disposable at all times in NYC was amazing! There are bike stands everywhere, the bikes are good and NY is just a great city to explore by bike (in good weather) :) will definitely continue to use them over the summer."
NYC,2,Negative,Yelp,11/03/2014,"The longer I use CitiBike, the more frequently I am UNABLE TO USE CitiBike.  Either its a dock station with 8+ unusuable bikes, or a stream of faulty codes spewed from an apparently impotent kiosk, or the kiosk just wont accept any form of payment.  I tried giving it compliments, but it seems CitiBike doesnt respond well to those either.Are you in the city for a week and desperate to throw your money away?  Buy a CitiBike pass."
NYC,1,Negative,Yelp,08/01/2016,"We had our code/one of our bikes stolen, they were hard to ride and few docking stations. Cost more than they were worth."
NYC,5,Positive,Yelp,04/15/2017,Easy to use & located almost everywhere just keep a timer so you don't exceed 30 minutes and be sure your bike is securely locked . Very fun
NYC,5,Positive,Yelp,12/08/2014,"What a very fun surprise!! Biking in Manhattan!! I thought it was a crazy idea at first but after we figured out the un-docking process the fun began. Who knew that biking in Manhattan at 10PM on a Sunday night would prove to be such a good idea?!  Down load the app for your phone and set the timer.  IT's a blast!  Half the fun is looking for the next docking station.  The true test came Monday - a work day after Thanksgiving...so much more traffic.  While it's chaotic, the upside is that the traffic rarely moves very fast.  Great fun!! I highly recommend.  A great way to see, smell, and hear the city!"
NYC,1,Negative,Yelp,07/11/2016,If you need a bike for 30 mins it's fine otherwise look elsewhere. We used them thru Central Park but you have to put them back every 30 minutes and the docking places are outside the park so you need to constantly be aware of time. We spent 1 hour and 45 mins we were late because we got lost in the park and was charge $26 for the 2 bikes then another $35 in overages. We could have rented other bikes for the day with helmets and locks for the same price. It was a rip off. Also you have to change your code for every new bike every 30 mins and put your credit card back in. That's if there are anybikes left and you have to wait 10 mins inbetween
NYC,1,Negative,Yelp,11/02/2015,"This is ridiculous this is my first time and also will be last time in my life I ever use a citi bike. I got charge $50 for a 2.5 use!?!?!  The renting station is very confusing. Just read up some review knowing I am not the only one having this problem. We all thought $9.95 is for 24hr of use, but no you got to dock in your bike every 30min to stay to the $10 or you get will a overtime fee for every 30min this is so frustrating!!!!"
NYC,1,Negative,Yelp,07/08/2016,"Unreasonable program where ""24 hour"" rental can still lead to overage charges! There is a requirement of re docking the bike every 30 mins, if it isn't redocked within that time frame, there are ""overtime"" fees associated. After re-docking the bike, the renter is required to use the terminal again and take out another bike code, for the same bikes that were just returned.None of this is clearly explained in the tiny, rushed atmosphere of renting locations. As a first time rider looking to explore the city, these kinds of requirements should be repeatedly, and clearly shown. I don't quite understand the requirement anyway as this is advertised as a convenient way of exploring the city, but how convenient is hunting down a docking station every 30 mins? My maybe 3 hour ride with 2 bikes ended up costing $25.68 for 2 bikes, plus overtime fees of $42.80 for each bike, totaling $111.28. I should have gotten on craigslist and bought 2 cheap bikes for that cost. The quality of the bike is subpar at best. They are heavy and hard to yield. Seat is uncomfortable to ride on for more than 10 mins. My wife had troubles trying to get on the bike on the lowest seat setting. She is about average height and has ridden plenty of other rental bikes without any issues. My overall experience was totally not worth it, and the final ""overtime"" charges will keep me away for good. Hopefully they get rid of these gotcha charges because the overall idea is great but implementation needs work."
NYC,4,Positive,Yelp,10/31/2014,"I am a fan of the Citi Bike program and NYC's bike lanes in general.  I give it four stars just for EXISTING, where other cities have nothing.  As someone who commutes via bicycle 40+ miles a day on the city streets of Los Angeles, I think the existence of this rental bike program, and the accompanying culture of biking that exists in New York, is fantastic.Is the program perfect?  Certainly not.  The computer kiosks are not at all intuitive for first-timers or out-of-towners.  You have to request a new ride code each time you want to get a bike, by first pressing ""request new ride code,"" and then inserting your (same) credit card.  Pull up your bike to a station that's full of bikes, just before your time is up?  Requesting more time via the kiosk is also extremely un-intuitive.  You might also find yourself wasting time trying to dock your bike at a dock that is... broken.  Which can add pressure if you are trying to cut it close up against your time limit.  So, not perfect.  The Citi Bike smartphone app is useful for find the numerous stations throughout the city.  The bikes I used were in good working order, and despite having come unprepared, I put in 20 miles wearing my Allen Edmonds dress shoes I enjoyed riding around the city so much.  The bike lanes in New York feel  safe-ish (if you watch for car doors and pedestrians) and there is a general feeling that bikes have a place on the city streets here, or at least more so than in other places.  Cars look out for bikes (more often than I am used to), and don't make deliberate attempts to kill you.I imagine this program has a 2.5 star review average because of how the kiosks and docks function (or, rather, how they don't function).  That's too bad, but don't let it discourage you from trying it out!"
NYC,2,Negative,Yelp,07/06/2014,"I have very mixed feelings about these bikes. On the surface they seem like a very good idea and it is nice to be able to zip around the city on a bike. However be sure not to have the bike for longer than 30 mins or else you are smacked with a ""late fee"" and then 45 mins late from dipping your bike you get hit with another fee. These rules are extremely confusing at first but once you ride around for a few hours it is more understandable. I felt like the entire time I was riding, it was like a race against time, there wasn't a whole lot of ""let's enjoy this scene"". Instead it is ""where is the next station with a kiosk"", and that is another thing you only can grab a bike from a station with a kiosk or else your walking. Someone needs to go back to the drawing board and fix how this thing is operated."
NYC,1,Negative,Yelp,09/24/2015,"Their bloodsucking policy is the worst. They advertise this as a way to reach from point A to point B, however you have only half an hour to do that. As a tourist I failed to check in a bike in such a short time because a. there was no spot on one docking station and b. it can take much longer than half an hour to find one, especially if you are new to the city."
NYC,2,Negative,Yelp,05/20/2014,"I wish I could rate this higher- as I am a founding member and have wanted something like this for AGES. The problem is that the system is really unreliable...from there NEVER being bikes available in midtown Manhattan when I need them, to the app showing half full icons on docks that only have 2 available bikes- both of which are usually broken- to a general lack of cleanliness, these problems have plagued this system since the get go. There are always a ton of bikes at Port Authority and Penn Station, but no one uses them. They need to be rebalanced onto Broadway and 8th Avenue but they never are. The system is pretty irritating and good luck when you find a bike that works or are returning it- no guarantee the dock will work at all."
NYC,5,Positive,Yelp,04/23/2017,"Bicycles are easy to ride, stations are plentiful and the east and west side Green spaces make riding delightful!"
NYC,2,Negative,Yelp,06/06/2015,"A fantastic concept that is being badly let down by execution.I ride the citibikes almost everyday but there are a number of issues that need to be addressed before they continue with their expansion.1) the docking stations probably 40%-50% of them seem to be broken and you cannot dock your bike.2)The bikes are not being serviced with brake pads needing to be replaced, bikes having no bells and gearing broken on bikes.3) the grips are degradable which means you end up with this black rubber on her hands after every ride.4) bikes are not being replenished at stations (there should be a crew that can see if a station is empty then more bikes need to be delivered likewise if a station is full then take some bikes away.)If the managing company could resolve there services it would be a 5 stars but sadly they don't seem to be interested in resolving these issues but more concerned about emails on expansion."
NYC,4,Positive,Yelp,07/06/2016,"I love it. I signed up for the annual membership, and a month in it has paid for itself in my mind. Since moving to midtown, I rarely need to use the subway, but walking everywhere can take a chuck of time out of your (my) day, and that's how Citibike has really made an impact on my day-to-day life. My 30 minute walk to work, can be 10 minutes, if I want it to be, by hopping on a bike. I love that I don't own the bike, so I never worry about theft or maintainence. The only draw back is that in certain areas of the city at certain times of the day or night, I often catch the dicks completelt empty of bikes.  I get it, but it means riding instead of walking is not  a 100% certain thing, but so far, it's enough to make it very worthwhile for me. However, I now need to carry hand cleaner at all times."
NYC,1,Negative,Yelp,10/22/2013,"CAUTION: NO FEE APPEAL PROCESSLessons from Citi Bike: Any fee that you will incur, even if they are due to station/bike malfunction, will not be refunded - despite a supposed appeal process. After purchasing 2 one-day passes, I was charged $102 in late fees even though I did return the bikes on time. Upon contacting their call center, Vera Thompson - the office manager - refused to right the wrong. Disregarding my intentions to use Citi Bike again if she simply would correct the error, Ms. Thompson hung up the phone refusing to consider my request. She stated that I had misread the services agreement.After getting run over by Ms. Thompson and two of her office associates, I would NEVER trust this service again. There's no guarantee they won't charge me or anyone an arbitrary ""late fee"" in the future. Beware."
NYC,2,Negative,Yelp,09/04/2015,"I love how their almost everywhere, makes it convenient  to pick up and dock, BUT. Geeze these bikes are big and heavy. Riding this up the bridge is hell in my experience, the bikes need more gears but that's my opinion."
NYC,5,Positive,Yelp,07/15/2015,"While I understand some of the other reviewer's complaints, I thankfully had no issues using Citi Bike! I went to NYC this past weekend (Friday-Monday) and wanted to get a lot of sightseeing done. I knew that taking cabs or uber everywhere would cost a lot, but that walking would take up time and put a toll on my body. I was excited to see that there was Citi Bike, as I've used them in Miami.I signed up for a week-long pass, as I needed a solid 3 days of use. I stayed at the Waldorf, which was pretty centrally located and had a docking station at 52nd and Lexington that always had a fews bikes available and plenty of open docks for dropoffs. From here I biked pretty much everywhere throughout the weekend. What's important to remember is that these are meant to be commuting bikes so that is why only the first 30 minutes is included in your pass. Knowing this, I would purposely map out bike stations to switch out my bike whenever I knew that I'd be going for more than 30 minutes. This system never failed me. The only time I rode for more than 30 minutes was when I wanted to stroll through Central Park. I knew that I would be charged a surcharge, but honestly it only ended up being just under $5 so that was totally worth it. Overall, this was a great system for me. I usually arrived in to my destinations in about half the amount of time that it took my friends to walk or take cabs (they didn't feel safe riding in the streets with traffic). Just keep in mind, that I did most of my riding over the weekend, where I likely didn't have to deal with nyc commuters looking for bikes.They did place a $100 security deposit on my credit card; however, it only was a pending charge and never processed."
NYC,1,Negative,Yelp,07/26/2015,"Yesterday was my first and last time using Citi Bike. A friend visiting from out of town wanted to travel from 59th Street, Columbus Circle to a tennis court at 100th Street. We weren't able to find any Citi docking stations nearby, and the Citi App and site were conveniently not functioning (meanwhile we were being charged additional fees). We rode from the East to West side, and then back to Columbus Circle via River Side Drive to return the bikes. I awoke to discover I was charged $125.99. As if NY residents need another corporation inventing ways to steal our hard earned cash."
NYC,1,Negative,Yelp,12/01/2016,"They do a poor job of re-balancing the bikes and there are often no bikes when you need them or no place to park bikes where you are going.  The other day I biked to where I wanted to go, but I had to bike back to where I started because all the stations were full along the entire trip!  Despite this, CitiBike is still trying to attract new yearly  customers when they do not have the capacity to support the customers they do have.  I would avoid for commuting purposes."
NYC,3,Neutral,Yelp,01/05/2016,"Update:  After my second phone call, citi bike has credited my account.I'm a supporter of the idea of bike shares.  Nevertheless, as a new, yearly member, I cannot recommend the service.  On the evening of a ride I received an email stating that my bike had not been returned.  I phoned the Customer Service number and spoke at length with a representative, reporting where'd I'd docked the returned the bike and the time.  She searched and found that yes, it was at that dock.  She stated that I would not be incurring overage charges.  Imagine my surprise when I received my statement which had already charged my credit card $135.  When I called to complain, the rep told me a supervisor had reinstated the charges. I challenged them again and was told that a supervisor would phone me with 48 hours.  No call. More and more of my time is being wasted on this dispute which clearly should be decided in my favor.  Use your own bike is my advice."
NYC,4,Positive,Yelp,11/29/2015,Ton of pros... Few cons. In my neighborhood it can be hard to find a bike. But it's not impossible and majority of the time they are available. One of the best investments ive made
NYC,3,Neutral,Yelp,10/12/2013,"While in essence I love the concept and really enjoy the perk, there are details that need much cleaning. I can blog a long paragraph, rather I'll share the pros & cons.THE GOOD:+fantastic alternative to a cab/subway, especially when the weather is nice+convenience, with plenty of stations south of 59th street+great way to encourage a fun/healthy activity and means for people to see our incredible city+very reasonably priced yearly unlimited pass+solid telephone customer service+bells and whistles, literally, and 3 gearsTHE BAD:-ability to manipulate/lock up a bike for 6 hours by hitting the repair button, reducing access-requirement for non-members and members to check in every 30 and 45 min, respectively-no stations (yet) above 59th street, while the park may be one of the most ideal places for ridersTHE UGLY@despite bike lanes, reckless street riding, drivers don't expect you, cabbies don't care and there are some really whacky crossover patterns - a bit dooming, most aren't even wearing helmets, this is likely to result in a few catastrophes unless something changes@now you can behave like the crazy delivery boys, flying through red lights, almost hitting pedestrians, no regard"
NYC,2,Negative,Yelp,06/19/2016,Used to be a casual user of Citi Bike - as I travel frequently yearly membership wasn't necessary but weekly 'rental' for $25 was good value and encouraged me to use the scheme.But now they've done away with the weekly rental ($24 for 3 days is way too expensive) I never use it.Other schemes in cities around the world are much more affordable and actually encourage people to cycle rather than crowd transportation - which I thought was the whole point.London is £2 ($3)/day!!! This should't be a profit making scheme! Much cheaper and more convenient to simple buy a bike - even if it gets stolen after a few weeks - still works out cheaper!
NYC,2,Negative,Yelp,06/10/2016,"This is the 2nd time I have had a problem, and I am a 'founding' member.  First, they once told me the bike had not been docked, which was incorrect.  Lucky for me, I returned to the station and the bike was there, and locked.Worse, on 5/28/16 i noticed that the 'inside' of my key, the side with the scanner, had disappeared.  I went to get a bike rack and, voila, no key scan.  I contacted them on 5/28/16.  They told me i would have a new key within a week.  It is now 13 days.  I called today and was told 'I would have a new key within a few days'.  I use the bikes frequently, and am never comfortable with their procedures.  From the beginning, I feel the program has been run poorlyOn another note, let's get enforcers on segways to patrol the bike lanes.  There are going to be more accidents: bikes going against the traffic, pedestrians walking in the bike lane, and trucks (TRUCKS AND CARS) freely parking in the lane, which forces the biker into the mainstream traffic.  Hand out tickets for truck and cars: $100.1st offense.  Tix for those going against the traffic: $25/1st offense.  This would prevent accidents.The out of town experience is totally unfair.  More on that later."
NYC,1,Negative,Yelp,11/03/2015,"If I were able to assign negative stars, I would!! Outrageously poor customer service. It advertises $9.99 for 24 hours! I was charged a $202 ""hold"" on my account as well as an additional $89.00 for elusive fees that are not clearly explained on the kiosk or by the customer service personnel. Beware of this extremely deceitful bike rental!!! On top of that, many bikes are in ill repair with missing or malfunctioning parts. Will NEVER use this service again and I hope at least some people see this and can choose wiser transportation because of it."
NYC,5,Positive,Yelp,07/23/2013,I give it a five star because I've experienced a similar system and loved that system as much and I want to offset some of the angrier reviews. Let me set you straight on what to expect:Watch for:1) Red lights. That means the bike docked there will not come out.2) Make sure the green light goes on when you return your bike.3) FULL Kiosks of bikes. That means that no one was able to pull out a bike from there.4) Empty Kiosks of bikes. That means too many people come there and the bike you just docked will be snatched by someone else while you wait on line to get your next five digit code.Do this:1) Preplan your route a little bit so that you can not worry about the 30 minute limit.2) Choose a bike already adjusted to your height. Those seats are not that easy to adjust.3) Use the app. It is actually moderately accurate and it helps you find your way to the next kiosk.These bikes are good for what they are. They are a great way to travel around the city and enjoy the sites without worrying about your bike being stolen. You just dock it instead of locking it. Want to just pick up from another kiosk? Sure! I can't wait for this whole place to be full of kiosks. Bike more! It's good for you. Let's all work together to develop a common bike culture that is POLITE! Don't be a Jerk. Don't be THAT biker.
NYC,1,Negative,Yelp,12/11/2015,"What a FARCE!!!! Basically, they make you think you're renting a bike for 24hrs for $10, but in reality you can only use it for 30 min increments over the next day. We used a couple bikes for 2 hours and got charged $100. It's worth adding that I'm the type that takes my time reading basic terms or directions thoroughly when it comes to anything, and they certainly got me. They need to do a much better job of clearly conveying their business model, because the perceived bait-and-switch method is not going to be sustainable, regardless of their intentions. Surprised Citi would want their name associated with such a poorly reviewed service."
NYC,1,Negative,Yelp,11/08/2015,"NEVER EVER AGAIN. These people should be sued for false advertising. They lie and try to take advantage of you. DO NOT TRUST THIS COMPANY. Its NOT 9.95 for 24 hours. Its 9.95 AND THEN they will nickel and dime you with ridiculous charges. If you bike for more than 30 minutes expect to be robbed. Who bikes in 30 minutes increments?! Tell me who?!? Citi bike has a horrible, very greedy and just plain criminal business model. I don't understand how they are allowed to operate. Currently they are holding 100 dollars of MY money for ""8 business days"" for ""service charges"" WHAT A SCAM. I should have just bought a bike at this rate. SCAM ARTISTS!!!!"
NYC,4,Positive,Yelp,11/29/2013,"Citi Bike is a great transit option at a great price.   For $99 a year, I can now commute by bike cheaper than any other transit option besides walking.  For what repairs to my personal bike cost, it's even cheaper than riding my own.  Docking stations are convenient to almost all of Manhattan below 59th St.  I have not had a hard time finding a bike more than once or twice, and I've always ended up finding one without too much difficulty.  The bikes themselves are durable, but bulky three-speed touring bikes.  On my racing bike I can make it from 34th Street to South Ferry in 17 minutes -- on Citi Bike: 35 minutes.  On my bike I'm faster than a subway -- on Citi Bike I must allow a few extra minutes.  The upside of a slower, heavier bike is that it's a bit safer, and a better work out.  It's also a shame that they haven't worked the bikes into the park system yet.  Above Stuyvesant H.S. there are not bikes on the waterfront in Hudson River Park and there are not bikes in Central Park (which is above 59th).  Upper Manhattan needs access to Citi Bike.  Also, Lower Manhattan can only be accessed by the perimiter; there are no functional bike routes through the Financial District.  Most of the reserved bike lanes are a joy to ride.  The shared lanes, especially on the more crowed streets, like Chinatown, can be harrowing.  Also, above 34th Street, even the dedicated lanes can be overrun by pedestrians, push carts and skateboarders - easier to stick to the rivers.The 45 minute thing doesn't bother me.  Doesn't stop me from re-docking every half hour to keep the bike as long as I need.  It does prevent people from taking the bike out of commission all day when it should be circulating.  (If you plan to picnic, dock your bike and pick up a fresh ride later.)Overall, I'm an instant fan.  Citi Bike is my new normal.  I'll even ride as often as I can force myself through the winter.  There is no better way to enjoy and access Manhattan from the Battery to Midtown."
NYC,2,Negative,Yelp,06/25/2013,"Well I will upgrade my review to 2 stars, Now the ""Fat Jew"" (comedian)  gives the  homeless  a  cycling  class to lose weight. That is  a plus! youtube.com/watch?v=leTiYelp took down my original review they will probably take this down too! Someone at Yelp is obsessed with flagging me instead of doing good reviews or making sure Elites have pictures up or something along those lines they are obsessed with flagging my reviews. Anyway check out the video it's hilarious!"
NYC,4,Positive,Yelp,06/24/2013,"I really like Citi Bike.I think this program is great for the City.Let me start by saying that it is VERY annoying to lose parking on the streets.  Let me also say that I am against any plan to take cars out of the city.  This review is about Citibike.  Not about mayoral plans, and people's demons.That being said, I have been quite annoyed about the difficulty in finding parking since they have taken spots away in the East Village for bike racks.  As a result, I have had to have my car parked elsewhere many times.  This has caused some delay in my getting to the office at times.Such being the case, I have decided to get a Citi Bike membership and use the Bikes to get around during the day.I got an annual membership.  The delay in receiving my key was serious.  I waited several weeks.  Though they were giving out keys in Union Square park, I was told I had signed up several days too late to get a key from the nice people at the table.I later in the program with others used a daily pass.  This was a huge source of frustration as many of the card readers don't work properly.  Sometimes, you have to walk to another Citibike Station.My annual pass uses a key fob which I can put into a slot and get a bike.  So far, with this exception of two stations, this has worked amazingly well.  I have taken approximately 25 trips to date and this program is FANTASTIC.  I find that most of the people with opinions of the program, have not actually immersed themselves in the experience of it.The west side highway bike paths are amazing.  On a sunny day, you can go from battery park to the intrepid.  At 10pm, you can do the same.  It is AMAZING.  You can stop.  You can hop from place to place.  It is truly an amazing way to enjoy the city.  The best part is, you don't have to spend anything over your membership fee.  Such being the case, I found that the weekends that I used Citibike, I actually saved a significant amount in transportation costs.Also, I often would not just ride from one street to another.  I would go on bike adventures and dock for five minutes before continuing on.  The 30 minute day pass makes that a little annoying but the 45 minute annual pass fits just right.  You can get a long way in 40 minutes before worrying about a dock.I took a star off the five because there are still glitches in the system and the equipment.  However, it was a great experience and I really did not have an open mind going in.  I still hate losing parking.  I still get annoyed when the red light flashes rather than the green.  It gives me pause when my bike locks but I get no confirmation from a green light saying that I can leave and the docking process has completed.  However, the benefits if you really make an effort to enjoy the bikes, far outweigh the minuses.  I plan to take a trip to Brooklyn this week (from Manhattan on the bikes) and will update this review if necessary.The other major concern I have has to do with poor people in this City.  I do not have a magic answer, but though the Citibike program is in public housing developments (There are bikes in public housing, even behind my mother's apartment), there is not a system in place for poor people to use the bikes.  The last sentence is not entirely accurate (there is a discounted annual cost for NYCHA residents and members of certain credit unions).  In theory, these mechanisms are sufficient for gaining access to the program.  However, a survey I have taken of several public housing residents (people I know) has really uncovered not just antagonism to the program (which seems to stem from media portrayals of the program) but actual frustration in the fact that they don't have the ability to try it.  I know it is a Citibank sponsored program, but many economically challenged people do not have bank accounts.  Further, even if the events planned in these developments include the ability to sign up for free accounts which will allow for participation, many of the events are scheduled for July, which will logistically mean missing another 20-30 days of riding for people who will then have to wait for a debit card and subsequently a bike key.  I don't have a magic answer, but I believe if this is supposed to be a public service, the time is now to use the system to help empower those who may be locked out due to economic hardship to overcome those obstacles.  I personally don't believe the program has any duty to do these things, but I believe that the opportunity to help people do more than ride a bike has presented itself.  The program should work to better implement in communities in which this program would empower people to get to work, school, and new opportunities for less money than a metrocard."
NYC,1,Negative,Yelp,07/02/2013,"Once upon a time, on a crappy day, my boyfriend and I decided to rent some bikes and try to have some fun in the city. The machine screen took forever to work properly and we had to get 3 tickets because the codes werent working.   After 15- min, we finally got our bikes and started to happily ride them, we were a little worried about the time, so we found another station and returned our bikes.   For our surprise, when we tried to take new bikes out, we werent able to! All bikes were displaying red lights after we inserted the code and we ended up going back home and deciding not to rent a bike ever again from citibike."
NYC,5,Positive,Yelp,10/14/2017,so far very good experience! loved to ride my first time! :)  absolutely recently recommended! ride safe!
NYC,1,Negative,Yelp,06/28/2013,"After a few weeks I have to downgrade my review down to one star.  There are just way too many glitches in the system, and as more and more people have signed up there are way too many empty/full racks and not enough rebalancing teams moving bikes around as necessary.The only improvement they've made is adding capacity to the support hotline, instead of waiting 45 minutes to speak to someone you now never have to wait more than 30s."
NYC,1,Negative,Yelp,06/14/2013,"First off, the options are confusing. IF I have a 24hr pass does that mean I can keep the bike for 24 hrs? or does that mean that I have to still keep docking it to keep using it? When will there be a single ride option? 10.00 + 101.00 debit card hold is ridiculous if you just want to try it out. How is this not CHEAPER than the train or the bus? Why is it not available or any planned stations further than 60th street? So again the upper part of Manhattan gets the shit stick. I would have loved this program if there was a single ride option - CHEAPER than the train or bus. And if there were stations near me * upper 110's*. Now I get perhaps that they are placing them with more populated areas... but see, then why have you torn up my streets to put in fucking MILES of bike lanes with no intention of placing something like this near them? hmmm.... and I think placing a 101.00 HOLD on your card kinda eliminates the common person that barely is making ends meet, which the bikes would have helped them. Alot of people still use CASH ( I don't as much but I do know my neighborhood is mostly all CASH only places).in any case. Love the idea, but will see how the working get developed."
