City,Stars,Class,Review_Source,Review_Date,Review_Text
Chicago,1,Negative,TripAdvisor,07/19/2015,Great concept - poor execution The concept is great and easy. The execution is flawed.Our experience was on a Friday. The third station we initially visited finally had bikes (we even had the app - which was nice but not up to date). After riding for 30 minutes found station was full. I hit the button indicating 'full station' but that didn't work. Found another station and got the overtime fee but able to exchange bikes.Got to next station and again full station and unable to exchange bikes - many people trying to get bikes but card reader not working.Basically if you get to a full station - you are in trouble because the card reader is not working to allow people to take/exchange bikes. All you can do is return them until station is full.I would have paid more to have 1 or 2 hour intervals instead of 30 minute intervals.
Chicago,5,Positive,TripAdvisor,07/17/2015,"Best way to see the city Seriously, $7 for 24 hours! Yes, you only have 30 minute intervals to use the bike (you have to dock and then request a new code), but there are hundreds of locations throughout the city. Must download the app too. It tells you every location and how many bike are available at each place.We always got where we were going in less than 20 minutes anyway and never ran into any issues of not having enough bikes or not have a rack available to park and it was a very busy weekend in the city with lots of festivals and conferences going on. The only downside is if you wanted to go on a long bike ride say along Lake Shore Drive that may not be possible. Can't say because I didn't really look into."
Chicago,3,Neutral,TripAdvisor,07/15/2015,Station Frustration Great concept that we were excited to find since my wife was pregnant and not wanting to walk excessively. This allowed us to take in a whole lot more of the Lake front/downtown area with a nice leisurely bike ride. However there was a trail of frustrations that hopefully can be ironed out for future riders.1) The station we had planned to use first had no bikes...Adler Planetarium - probably because not a big dropoff spot but a frustration none-the-less. We walked to Shedd.2) I checked in at the Shedd station before going in so that the process would be quicker after and rented 2 bikes. After our visit at the museum The Shedd station credit card reader wasn't working. Several people were around trying to get bikes and some were phoning but the only suggestion was to go to the Field Museum station (approx 10 minute walk). We had already paid for the day rental so we went there to see.3) The Field museum station was fully stocked with bikes however the people around the station indicated that this station wasn't reading credit cards either. Someone phoned and it was suggested that we walk to Michigan avenue another 10-15 minute walk. Would have been nice if the operator wouldn't send us to a faulty station. They must have known because someone told us it was down all day.4) Michigan station - we finally got a bike and got to ride down Michigan. Stations were well spaced here and we had no problems docking and checking in. 5) We walked through Taste of Chicago to another station but they only had 1 bike. My wide rode the bike and I jogged to Navy Pier. We got another bike.6) We rode along the lake to 360 Chicago and then headed back to Adler. When we checked in at another station it took our bikes but wouldn't read our cards. We walked 10 minutes to another station and it had no bikes. We walked to another station on Michigan and finally found bikes. The bikes took us a long ways but failed at getting us back. So much for my wife not walking much. If you use this system be prepared for unreliable stations and unpredictable availability.
Chicago,5,Positive,TripAdvisor,07/13/2015,"BEAUTIFUL WAY TO EXPERIENCE LAKEFRONT  Visitors only need a credit card. Read instructions online or if you are lucky as we were and found a locale with an attendant on a Sunday afternoon who walked us thru it. Press screen to activate, press language, press buy a new card, in our case allowed us to purchase two cards $14 for 24 hours use. Machine gives you codes on screen but also prints ticket with time out. Important. Go to any bike, type in code, green light flashes and bike is released. Hint, lift back seat, easier to remove. Ride away. BE MINDFUL OF TIME. Within 30 minutes simply stop by another station, repeat process but do not pay again, select ISSUE NEW CODE. Take back your same bike if you like.We chose continuous riding but easy to use for transport. Visit something and hop another bike. Hotels can print out station maps. Good exercise and great vistas."
Chicago,3,Neutral,TripAdvisor,07/13/2015,"Nice ride however frustrating process My girlfriend and I went to Chicago last month and wanted to rent these bikes. Having to swipe our credit cards over 50 times, it finally worked. Nice bike ride on the harbour front however made it really fun!"
Chicago,4,Positive,TripAdvisor,07/12/2015,"Bikes in Chicago Divvy bikes were fun to use in Chicago along the lakefront trails. Once you figure out how to use, it's better, but a little confusing. It's challenging that you need to check in every 30 minutes or get extra charges. The overall 24 hour fee is very reasonable, but it would be easy to rack up more charges. If you could rent the bikes at a little higher fee and get say 2 hours, that would be more convenient."
Chicago,1,Negative,TripAdvisor,07/06/2015,Nothing but frustration here !  I wish I had something good to say about the bike rentals in Chicago but unfortunately I have nothing redeeming to say about the service . You only can rent the bikes for 30 minutes so you spend most of your time finding the next place to park your bike. Then after that I need to re-sign in to get a new bike . We struggled and we watched many many grown functional intelligent adults not to able to sign up for a new bike try or get a bike that's already been used. It is such a poor system from start to finish and the bikes don't work that well . When you do final fine one that works well it's great ride around the city but man it's such a painful.concept. They said we should charge more allowed to renters have the bike longer than 30 minutes they could make more money and to be a less stress on the rentals.
Chicago,2,Negative,TripAdvisor,07/03/2015,"Nice option, hard to figure out  It took us 20 min to buy our bikes. Our form was rejected twice. On the third time we didn't get codes and had to call. When we finally got codes, I got a deep bruise pulling the bike out. However, the app is nice and the many locations convenient. We enjoyed biking the lakefront trail"
Chicago,3,Neutral,TripAdvisor,06/30/2015,"Fun and easy way to get around town! I was in Chicago on business. After our meetings my coworker and I rented some Divvy bikes to explore the Lakeside Trail and downtown. Only drawback is you have to return them within 30minutes to avoid overage fee. Also, the second time we got bikes the machine wouldn't read my credit card, so I ended up having to purchase 2 passes. I was able to call the company and they promptly refunded me. Even with the hassle of the credit card, it was still a fun way to get around town. We even rode bikes back to the hotel from dinner instead of taking a cab!"
Chicago,1,Negative,TripAdvisor,06/29/2015,"Make sure you bring multiple cards if you're a family!! Would have loved to use the Divvy Bikes but couldn't. 1) We are from the US but have Chase's upgraded ""chip and pin"" credit cards. Divvy wouldn't accept them. 2) We had a Meijer Mastercard on us but Divvy only allows 2 bikes to be reserved under 1 card. (It also didn't accept our Discover) 3) We called Divvy to see if we could charge our third rider over the phone but we couldn't. Therefore we walked and took taxis instead :("
Chicago,4,Positive,TripAdvisor,06/25/2015,The bike ride along the waterfront is very enjoyable. The bikes are used for 30 minutes at a time without additional charges. You have to get to your next stop in that timeline. Does stop you from maybe enjoying the riverfront as the south end does not have many stops so you are pressed fro time to get the bike to the next stop without incurring fees.
Chicago,5,Positive,TripAdvisor,06/23/2015,"Outstanding way to get around Divvy is a great way to get around, especially during the two weeks we have good weather here in Chicago. In case you can't take five minutes to read the details of your rental, here you go:1. It's $7 for 24 hours, in 30 minute increments, meaning you have to re-dock your bike every half hour or incur charges. People think this is a rip-off, but this is a bike SHARING system. If you could take the one bike for 24 hours, no bikes would be available. 2. Each station has a map showing where the other stations are. Most stations downtown are within a 2 minute bike ride, maybe a bit more in the neighborhoods. In any case, you shouldn't have a problem finding a station within 30 minutes, unless you're trying really hard not to find one. There's a Divvy app you can download that shows you where the stations are, and how empty/full they are. 3. Check your bike for flats first, and adjust the seat!4. Finally, you can save a ton by not paying for parking at the most popular attractions in the city."
Chicago,1,Negative,TripAdvisor,06/22/2015,"Useless Don't accept non-US credit card which you only find out after failing at two stations, causing huge upset to travel plans and then googling for the answer. This ludicrous failing is not even advertised or the information given as to why credit card rejected. Sort it out Chicago."
Chicago,4,Positive,TripAdvisor,06/16/2015,"What a great idea! These bike stands are all over the city. You get unlimited rentals for 24 for only $7. A good way to see the city, as many roads are bike friendly and the entirety of the lakeshore is a bike/walking path."
Chicago,1,Negative,TripAdvisor,06/15/2015,Not working for european tourists At the last weekend i tried to rent a bike at the Divvy station. But the kiosk doesn't accept my credit carts (VISA and Mastercard).I walked to a other station and tried it again. Same problem.Then i called the hotline. The adviser told me to by an american prepaid credit card because european credit cards are not accepted. No sooner said than done. I looked for a shop to buy such card. After 24 hours (activation time of the card). Next try. But again not possible to rent a bike.Therefore i can't recommend this service.It's better to walk or buy your own bike.
Chicago,3,Neutral,TripAdvisor,06/09/2015,"Great idea but needs work So start with the positives - this is a great idea and a great way for tourists to tour/get around the waterfront area in Chicago (which is beautiful btw). However, that said, it does not work well on a busy beautiful Saturday/Sunday afternoon when everybody wants to ride a bike! So here is our experience -We easily picked up 4 bikes at a downtown location near South Michigan Avenue. The 30 minute check in time flew by and we went to check in our bikes at a location on the waterfront. It appears that location's machine was not working well - there was a guy there trying to fix it - the racks were full of bikes and there were dozens of people standing around wanting a bike but it appeared nobody could get one! Our precious 30 minute time slot was quickly running out and finally at the last minute a few spaces opened up and we were able to quickly put our bikes on the rack so we didn't get charged the extra money. But then the lineup for the machine to re-check out another bike was a mile long! So we decided we would walk to the next location (how far could it be right?) When we got there, there was 1 lonely bike in the rack but no line up at the machine! So now there were people coming back with their rentals, racking them up and then checking them back out immediately (which is what we would have done at the last location except we couldn't get near the machine!) So again we walked to the next location - right at Navy Pier - it was a zoo with lots of bikes and lots of people - so this time we stood in line and waited to get our ticket to recheck out our bikes. We finally got our new codes and went to check out our bikes - 3 out of the 4 codes worked so 3 of us had our bikes - the 4th code would not work so 3 of us are standing there wasting minutes of our precious 30 minute time period waiting for the 4th person to get the attention of an attendant who happened to be there and get his bike out! We used up that 30 minutes, racked the bikes up for the last time and swore we would not do that again!So how could this be better? First of all - they need a much better system for rechecking out the bikes every 30 minutes. You should not have to rack your bike and then get in line to get a new ticket. And 30 minutes is really no time at all on a bike - could the rechecking period not be made at least 60 minutes? So - try it if you want - but beware those nice sunny days especially on the weekend!"
Chicago,2,Negative,TripAdvisor,06/07/2015,"Great idea...needs work My husband and I are not rubes so we knew how to handle a bike in a large, busy city but this system needs some work. 1. Look your bike over if you can, some are in really rough shape and you'll regret it once you start pedaling. 2. A lot of the stations are either full or empty no in-between3. The system of getting tickets with new codes for getting bikes is inefficient and fills your pocket with garbage4. Do locals even use these? I am not convinced. You guys need to put more stations along the Lakefront Trail. This is where everyone wants to bike. Do you want confused tourists getting honked at in Chicago traffic...NOPE. 5. The on street bike infrastructure does not match the number of stations. You need more lanes and cycle tracks because Chicago drivers are insane and scary and the tourists get scared and ride on the sidewalks like idiots. "
Chicago,1,Negative,TripAdvisor,06/06/2015,"Great fun, but excess charges makes this expensive & confusing. Used Bike share for a ride in Chicago - great way to get around and see the sights. Rented for 2.5 hours but got hit with a $30 excess use fee. It seems the bike needs to be checked in every 30 minutes and checked out again for continuing use.The signage did not make it clear at all about these conditions of use.Total cost for 2 bikes on our ride was $44 making it much more expensive than expected."
Chicago,4,Positive,TripAdvisor,05/31/2015,"Great outings We loved using Divvy bikes. The lakefront area and Lincoln Park lend themselves to biking very well. At $7 for a day, they are a bargain even though you need to turn them in every 30 minutes. Most of the places that we wanted to visit were within 30 minutes of each other. These are bulky, three-speed cruiser bikes, not meant for exercise riding..For exercise or distance riding there are regular bike rentals available along the water front.Suggest downloading the Divvy bike app before you go as it will help you find the next bike station. There are penalties for not returning the bike every 30 minutes so you need to keep track of time and location of bike stations. If you want to use a bike all day, it is more convenient to rent a regular bike. A regular bike will also get you a helmet, something that does not come with Divvys."
Chicago,5,Positive,TripAdvisor,05/30/2015,"Excellent idea Thank you so much for making my trip to Chicago so much easier, fun and healthy. It is a great concept that you guys have come up with, I made great use of it.Chicago trip would not have been so enjoyable and convenient without your bicycles."
Chicago,5,Positive,TripAdvisor,05/22/2015,"SO MUCH FUN! What a fabulous way to travel and sightsee. Such a simple system to use, and great way to get about. I was never intimated riding in the city, great exercise, stop and go when we wanted, and always a convenient place to dump the bike and pick up a new one. Way to go Chicago for adding this to your city!"
Chicago,4,Positive,TripAdvisor,05/11/2015,"Good way to know Chicago  The Divvy bike system allows you to move around Chicago cheaply and with a good chance to see more of the city than you would using taxis, buses or other means of transportation. The system works although sometimes you have to wait and try several times to get the bikes, but in general the rides are in ok shape and work properly. Good system. "
Chicago,5,Positive,TripAdvisor,05/09/2015,"Great Sunday Morning Ride We headed out on the affordable and convenient Divvy bike system on a sunny, Sunday morning. We rode down the lake shore to Navy Pier and the on to Millienium Park. It's a great way to get around the city-just be sure to turn them in every 30 minutes. The lake path around Navy Pier was under construction."
Chicago,4,Positive,TripAdvisor,05/06/2015,Great way to see the city As a dutch guy used to cycling this is a perfect way to see the city from a different view. Did the lakefront trail from McCormick conference center to the hotel. Using the bike was easy and convenient. If you use the streets in the downtown area you should be used to the traffic otherwise it can be a bit scary.
Chicago,4,Positive,TripAdvisor,04/28/2015,"Great way to see the city, spend the day This is a fantastic way to get around. There are plenty of stations throughout the city, so you can easily get your bike checked back in within 30 minutes. Many of the streets have bike lanes, so it was just fine riding around. In some of the more popular areas (for example, around Lakeshore Dr.), sometimes the stations can be filled up or have nonworking stalls, which can be a bit of a pain. However, most are fine and the bikes are in fairly good condition. This allows you to cover WAY more ground than walking, and you can get to all the attractions without the hassle of parking or dealing with cab fare/public transit. Highly recommend this!"
Chicago,5,Positive,TripAdvisor,04/05/2015,"Great way to see the city!  We rented the hikes for a 24 hour period and literally saw the entire Lakeshore + activities! It was a much cheaper alternative to any other form of transportation in the city. It was beautiful to bike along the lakeshore and see the skyline. One minor issue when there wasn't enough to bikes to take out, but just went to the next docking station and grabbed one there. Easy to plan timing and return/take out. Wish we had something like this in our city! "
Chicago,5,Positive,TripAdvisor,12/30/2014,"Great service for visitors I love bike share programs, and Chicago's is excellent. There are plenty of stations around all the spots visitors are likely to travel to, and the system is easy to use. Combined with the smartphone app, it is easy to plan out a route and check stations to make sure they have bikes or spots to return them. While you only have 30 minutes per trip before there are extra charges, it was very easy for us to plan our routes so that we would stop at a station, return the bikes, then check them back out to get a fresh 30 minutes. Combined with the bike trails along the lake, it was easy to get around and see everything we wanted."
Chicago,5,Positive,TripAdvisor,12/20/2014,"Well restocked so that they are almost, always in the rack My bedroom overlooks a Divvy Bike stand in the South Loop. So brushing my teeth, I see the employees in fair or foul weather restocking the rack of bikes. Before Bears games, or after. For over a year, these hard working people always rebalance the bikes so they are available. Since I haven't used one, cannot speak to that. But they do try (they come usually three times a day that I see) to keep the bikes available in the stand...but also, space for ones to be dropped off."
Chicago,4,Positive,TripAdvisor,10/22/2014,What a great vibe The Divvy Bikes made it so easy to explore Chicago.  Some of the streets were so bike friendly with dedicated bike lanes.  The phone app to locate bike stops was so easy.  Thanks.
Chicago,1,Negative,TripAdvisor,10/06/2014,"Divvy doesn't accept non-US credit cards The idea is fantastic, but obviously it's only for those who have a US credit card! We did manage to buy our 24 hr ticket, did manage to get our bikes, but once we docked (quite some kilometers from our hotel) the party was over. We called customer service, who advised us to try the next kiosk. Which didn't work. We called again, were advised to buy another pass. Which we tried: it was not about the money, we just wanted to bike! We tried 5 different credit cards at 5 different kiosks, called customer service serveral times. What do we do wrong??? We finally got the answer. 'You don't have a US credit card!' If we only would have known that these services are only for those who posess a US credit card. In order to do others a favor, we asked Divvy to add this information to their website, kiosks etc."
Chicago,3,Neutral,TripAdvisor,10/01/2014,"Good option over bus or taxi, but not for touring Have rented bikes in Chicago before, but when saw the Divvy rack outside our hotel and the $7 for 24 hour price thought it would be the best option. Didn't realize that you can only ride for 30 minutes at a time, then must check in at a rack before taking another ride. So if you want to go on a long ride along the terrific Chicago lake shore than rent from a bike rental company. If you want to enjoy the city by bike as you go from Art Institute to Millenium Park to Navy Pier to restaurant, etc than Divvy is an option as is CTA. "
Chicago,4,Positive,TripAdvisor,09/28/2014,"Pleasant and fun bike ride We tried these out one day on a visit to Chicago and used the bikes for a ride along the lake side bike trail that runs along the shore of Lake Michigan We rode from the Edgewater area, south to the Oak Street Beach downtown docking our bikes about 3 times to make the trip since we stopped to do a little site seeing along the way. You can rent the bikes for 7.00 a day, the down side being that you have to park them at a docking station every half hour or incur additional fees. The stations are all over the place and as long as you time your ride , you really can do it for just the 7.00 for the day. I would suggest printing off a map of the docking stations before you ride. The bikes are simple 3 speed bikes designed mostly for sightseeing and commuters and are built like tanks. Too big for kids and they do take a little while to get used too. The ride along the lake is beautiful however."
Chicago,3,Neutral,TripAdvisor,09/23/2014,"Loved the Ride; Hated the glitches in the System We were excited to rent these bikes to ride along the Lake Michigan Waterfront. At $7 for 24 hour hours this is quite a bargain!. The downside is the technology and the requirement to return the bike to a kiosk and ""re-rent"" every half hour. We kept the bikes for two hours and loved our ride along the lake-- near Oak Street Beach and North. However, we had problems returning the bikes and getting a ""green light"" to show we had. In two hours, we had to call divvy bikes for help twice. A helpful hint is to download an app about biking chicago. This app will show you where nearby Divvy stations are located, how far away they are, how many bikes are available at a particular station and will also let you set an alarm to let you know how much time you have before you need to return the bikes to a kiosk. A great way to see the sights and get some exercise. Remember--helmets do not come with these bikes. "
Chicago,1,Negative,TripAdvisor,09/21/2014,"Don't bother unless you have a US credit card. I really wanted to hire a bike and ride around the city and enjoy the beautiful Sunday weather. Unfortunately, none of my UK or Australian credit or debit cards were accepted. I expect this is because of the chip and PIN functionality that most cards (outside the US) now have. I tried it with a swipe-only pre-paid card I had from Aus, that was accepted by the 'dip' machine, but the transaction still failed, likely because I couldn't put in a US postcode.Would have been fun, shame it wasn't designed with travellers in mind!I called their help desk, they confirmed it wasn't a fault with the station, they said 'yes overseas cards work' but they didn't realise that most overseas cards now have chip and PIN. If you have an old swipe-only card maybe it would work.Very disappointing!Also strange how it said $7 on the sign, but when you start with the machine transaction it straight away becomes $14."
Chicago,4,Positive,TripAdvisor,09/20/2014,Convenient and fun A bit expensive at $7 an hr with a hefty fine for using it over half an hr but very convenient with spots all over the city. It was a bit hard to get the lock sorted but once we were off and rolling very convenient 
Chicago,4,Positive,TripAdvisor,09/18/2014,"A beautiful hour along the lakeshore path I approached my Chicago biking experience with a plan - bike as far as I could along the lakefront without over doing it. I rented a bike a few blocks West of the lake and biked in the bike lane on Illinois avenue until the lane ended and I had to become one with the traffic - a tad daunting for a tourist, but I managed. It also took me awhile to locate the lake front bike path from Navy Pier, but once found, I had a great ride to Lincoln Park and back in just over an hour. I have no idea what the charge for this might have been, but it was worth it. A beautiful day and a beautiful fellow tourist to help me re-dock the bike at the end of the ride. I overshot the curb cut at one point by a few feet due to pedestrian traffic and my idea to lift the bike over a curb was met with a surprise - these bikes weigh a ton! Lifting it even six inches was a mighty feat. Also, some of the ""flipping"" around I do on my bike at home to change directions from a resting point is not going to happen with these heavy 3-speed jobs. Not sure I would trust the availability, reliability and/or speed of these bikes to deliver me from Spot A to Spot B, but a loose, casual goal for one was a beautiful way to spend an hour with the rest of humanity on a lakeside Saturday and I am grateful these bikes were available for that purpose. It would have taken me 3 hours to walk the same distance/see those same sights, so that is a deal almost any way you slice it."
Chicago,3,Neutral,TripAdvisor,09/17/2014,"Nice if they all worked 7 dollars for 24 hrs with 30 min is deff a great deal. I would recommend using the app with GPS to plan your routes as well as identifying back up stations.Some things I ran into in my one day rental.Not all stations are functioningStation which simply wouldn't take my CC to to get a new code (the station was full of bikes so that should of been a hint)Calling the operator to ask if they can generate a new code with my CC was also not an option so I had to walk 4 blocks to find another station. Station had broken bike returns , the bikes simply wouldn't lock when trying to return , so I had to find another station to return then walk back 6 blocks. On the bright side I was able to explore the city and ride down lake shore all for 7 bucks.  "
Chicago,2,Negative,TripAdvisor,09/16/2014,"Nice idea, but not for us as tourists What confusion! Thank goodness there's someone who works for the company at each kiosk we went to, because it was confusing to sign up the first time, it was really confusing to figure out where the next kiosk was located (we did the app, but the map didn't say, for instance, that you had to go under a bridge and over to get to the kiosk...it just showed a dot on a map. 30 minutes is WAY too short a time period to get to the next kiosk!! Plus, do out-of-towners a favor and put some markings on the pavement or put up signs leading to your kiosks! Other people on Divvy bikes were asking US where to find the next stop, and we were no help.Also, we are tall, and the bike was uncomfortable for my 6'4"" husband. You can raise the seat, but not the handlebars, so his neck hurt after about 40 minutes. As other reviews have mentioned, it would be easier to just rent a bike for how ever many hours you wanted and ride up and down the lakeshore. That part was awesome...can't wait to do it again. Just not on a Divvy bike."
Chicago,5,Positive,TripAdvisor,09/16/2014,"Divvy Bikes: An Affordable and a Convenient Way to See the City! For travelers and locals alike, Divvy bikes are a great alternative to urban transportation. The bikes are very good, reliable and user friendly for non-bikers. I have been using Divvy bikes as a quick way to get around the city for two months now and have felt very safe and comfortable riding through downtown Chicago. Because the bike stands are a place to park it is a very easy way to travel short distances using bike lanes or along Lake Shore Drive!"
Chicago,3,Neutral,TripAdvisor,09/15/2014,"Dangerous Fun on Chicago's Streets My husband and I are avid city bikers, we live in a college town and bike everywhere. We never biked in Chicago, but were excited for the challenge and decided to rent the Divvy Bikes on a recent excursion. We used them for multiple purposes on our trip everything from leisure to actual transportation between places. Overall I enjoyed the ability to be able to bike, and not rely solely on cabs, and trains for getting around. Pro: Relatively cheap, $7 for a 24 hour passPro: Biking is FunPro: Take advantage of the bike paths along the lake shorePro: Cool basket like space on front of bike for carrying itemsPro: Big tires, allows ability to go on and off of curbs with easeCon: Once you get too far West Divvy check in points are sparseCon: Having to check in every 30 minutesCon: Check in & check out doesn't always go smoothlyCon: Brakes are crapCon: Downtown, Mag Mile - You better be ready to ride in the streetCon: Cab drivers & bus drivers tailgate you, and don't careCon: Super heavy, too heavy to carry up stairs for instance"
Chicago,2,Negative,TripAdvisor,09/02/2014,"Labor Day in Chicago What a great idea but some execution issues. Trouble with getting bikes out and with 6 people, once the last bike was out, the first person had to restart to keep the 30 minute window moving. Maybe a 1 hour window would be smarter. So many miles of trails and the views along Lake Michigan made the ride a great experience. If we were to do this again we would probably look to rent bikes for the day or a set time and not worry about the every 30 minute restart. Overall a good idea but needs to be better executed."
Chicago,4,Positive,TripAdvisor,08/23/2014,"Nice way to see the Lakeside attractions I really like the convenience of this. 30 minutes per use, I wish I could
have opted for 1 hour at a time. Overall I went everywhere I wanted to go with time to spare, once I downloaded the app it was even easier."
Chicago,2,Negative,TripAdvisor,08/15/2014,good in theory Loved the idea and the cost but when we went to hire the bikes one stand was empty and then found that we could only hire two bikes with each card. However when we tried our amex card it did not work. Not sure if this is just because we are from the UK. Met others who had not understood the need to return the bikes to a stand in 30 mins and feel sure that they will end up with a big bill.
Chicago,4,Positive,TripAdvisor,08/13/2014,"Fun Fun Fun This the second time we have rented the Divvy Bikes. Always fun to ride along Lake Michigan and around Michigan Ave. Price is right as long as you watch your time and checks bikes back in when due. Only complaint is that you can only check out two bikes at a time and you can only use a credit card once. That is difficult when you have more than 4 in your family. Plus the machine is sensitive at reading the cards and sometimes lines are long so that just holds things up. With all that being said it is still worth it. I would recommend biking on a Sunday morning when there are no crowds, sail boats are out on the lake and it is serene. "
Chicago,4,Positive,TripAdvisor,08/13/2014,"Very good when it is working This is a cool idea for getting around the downtown area and other areas close by. We rode around a lot over 6 days for relatively cheap. The idea is that you can rent a bike for 24 hours for $14. You pay the one time fee with a credit card and it gives you a code to enter on the bike dock. This unlocks the bike and off you go. The pros - cheap, many locations all over, an app that is supposedly great for locating bike stations (we were having personal app issues). Cons - you have to ""return"" your bike every 30 mins in order to avoid overage charges (you can do this as many times as you want within your 24 hour rental period), you then ""re-rent"" your bike and get a new code to unlock the bike (you must insert your original credit card so that they know you are the right person). You have to find a docking station where you are before the end of your 30 minutes - there are a lot but not always right in front of you when you need them and having to look at the website on your phone is not necessarily convenient, not all the docking spots work - sometimes you get a new code to rent the bike and it won't unlock (you have to make sure beforehand that the light on the dock is yellow). Sometimes it won't even let you return the bike because the docking space is not working. Then you have to either find another location and/or call the number listed on the machine. Sometimes the credit card reader is not working so you have to find another location - this happened several times for us and it was very frustrating. We called the number listed and they apologized and said they were having issues and added more time on our account for the trouble. All in al, I liked this idea and if everything had been working we would have rated it an excellent. Since there were issues I gave it only a Very Good. "
Chicago,2,Negative,TripAdvisor,08/12/2014,"Had to walk We have risen the bikes before on our last trip to Chicago and it worked well the one day we used them so we used them again but after docking to get a new code, it wouldn't accept our card or the people behind us in line. So we called to see if they could give us a code because we had paid for it and the lady said they weren't able to give us a free code but my husband explained we have already purchased it, it's not free? She said there's nothing I can do you will have to walk to a different rental....frustrated as we have paid and can't use it, walked to the next one and there weren't bikes, finally we found one. Obviously frustrated that we paid to ride and she couldn't give us a code and instead were told to walk until we found one which defeats the purpose."
Chicago,1,Negative,TripAdvisor,08/04/2014,"Awful My family and I wanted to rent bikes to rife around Millennium and Grant Parks. The first station we tried none of our credit or debit cards would take and it was the same for every body else to. The next station we tried it was the same and people couldn't return their bikes so most of them had to pay an extra $7.00 for another half-hour of riding they spent trying to contact the company. I don't suggest renting bikes from Divvy and would never do it again, very disappointing."
Chicago,2,Negative,TripAdvisor,07/29/2014,"I Love to Hate It... The Chicago Divvy bike system is a fantastic idea--in theory. You buy a 24 hour pass for $7. You get a code from the kiosk, enter the code into the bike rack, then remove your bike--in theory. Then, you can ride for 30 minutes before returning it to a station, where you return it to the rack, dip your credit card into the kiosk for a new code, then remove your new bike from the rack--in theory. Unfortunately, the kiosks are bogged down, the bike racks don't always lock and recognize a return, the lines for the kiosks are long and more often than not, the racks are either all full or empty, so you have to go to another station. We spent an entire day using Divvy and called customer service 5 times to fix code issues or to issue new codes because the bike racks didn't recognize our return. I LOVE the idea, but won't use it again until they get some kinks worked out."
Chicago,3,Neutral,TripAdvisor,07/29/2014,"Ok, BUT The bikes were good, loved riding them, but be aware....we had to go to 4 stations to finally rent one and the directions it hives you yo get to close by stations are not clear to someone unfamiliar to the area. The fact that to avoid extra cost you have to return the bike every 30 min. Isn't great for the visitor who isn't familiar with the area either. We were afraid to go too far away from the stalls for fear of not being able to find a place to exchange bikes. We lived riding along the lake, but next time I would rent from elsewhere."
Chicago,3,Neutral,TripAdvisor,07/23/2014,"Really frustrating machines!! I was in Chicago for a long weekend, the concept is extremely good. The system worked good for the first day but the second day it seemed as if we had been ""black listed"" for using them too much the day before hahaha... Using the same credit card and same stations to get bikes, and none worked to get us on the bikes. It is definitely the way to get around in the city but if it does not work, its really frustrating!! I would recommended with the clear understanding that the readers seem to be the issue, and because I am a cyclist. I love it when I see tons of people using bikes as a mode of transportation. If I am in Chicago or a city with similar kind of bikes I will choose them over cars but hopefully this companies listen to us (customers) and try to fix these issues."
Chicago,4,Positive,TripAdvisor,07/22/2014,"Divvy made it easy to get around town without a car My husband and I used the Divvy rental bikes to get around town on a couple of occasions. Someone told us that Divvy is fairly new to Chicago, so not all the stations seemed ready. For example, our Google Maps mobile app said there was a station in a particular location, but someone told us that this location was still under construction. Something nice is that there is a map of nearby locations at each station, including a circle showing how far a 5-minute walk would be.The bikes are really heavy (probably because of the technology needed for the rental), so it made it a little difficult to ride and make tight turns. Overall, we had a blast using the bikes. We rode up the Lakefront Path, which is a must-do when visiting Chicago. We used the bikes to go to Rib Fest and do some sight seeing. Divvy made an already walkable city (no hills!) even easier to navigate!"
Chicago,2,Negative,TripAdvisor,07/21/2014,"Better Customer Satisfaction Desperately NEEDED Apparently we have been using the DIVVY Bikes (Blue Bikes) all around the downtown Chicago area to get around. There is a convenience and pleasure to having access to these bikes in a lot of locations. There is also a lot of room for improvement for the bike user. During the month of July, we have encountered these problems along with others encountering the same problems. First you get only 30 minutes from point A to point B, to find another DIVVY bike stand. This does not give you enough time to unload your bike, especially if you are new to the DIVVY and have to locate a drop off. 30 minutes about time you are on your bike and headed out you will lose at least 5 mins. If you are with a few people, they too have to check out and if there is a line of people, which we have encountered at various locations, your time is ticking aways. Then when you get to another location and there is a line you have to wait to checkout another bike. The screens you have to go through are numerous and confusing especially to tourists and foreigners, they don't have a zip code or a easy phone number, along with reading all the acceptances you have to accept from 1 screen to another and there have been a few occasions credit cards work at one location and don't at the next, along with have to pay more than $7 if you go over the 30 minute check in, which adds up quickly. We got to the point where we avoided checking in because to check out again and wait in the line of people who don't understand the lengthy checkout process, gets frustrating. Also, after a month of these encounters, we walked to 2 locations in 1 day to find no bikes in the racks to be checked out. Talk about being stranded in a city! Too expensive, not enough time to ride should be 1 hour from point A to B, stock the bikes and make the screen more customer friendly for everyone to use!"
